FksB data obtained with FksB support program @2026/03/02 2349 30index,flag1,flag2,ori,mp ( Big-Endian )0,01100001,00000000,1 0 0 0,0 0 0
10,01111011,00000000,0.98669434 0.037353516 0.11212158 -0.11071777,114 39 107
20,01111011,00000000,0.9844971 0.03479004 0.16601562 0.04345703,110 21 97
30,01111011,00000000,0.9725342 0.04144287 0.21496582 0.078430176,110 4 91
40,01111011,00000000,0.97888184 0.048950195 0.18414307 0.07305908,111 4 91
50,01111011,00000000,0.9906616 0.06549072 0.115478516 0.02947998,118 18 91
60,01111011,00000000,0.9923706 0.0647583 0.10107422 0.024536133,119 26 91
70,01111011,00000000,0.993103 0.0657959 0.09613037 0.0052490234,120 30 91
80,01111011,00000000,0.99346924 0.062561035 0.09173584 -0.024658203,120 32 91
90,01111011,00000000,0.99328613 0.060180664 0.08203125 -0.05419922,120 37 91
100,01111011,00000000,0.98883057 0.05657959 0.07525635 -0.115112305,120 42 96
110,01111011,00000000,0.97766113 0.04949951 0.07092285 -0.19140625,120 44 105
120,01111011,00000000,0.9630127 0.04260254 0.06512451 -0.25775146,120 47 110
130,01111011,00000000,0.96203613 0.045288086 0.057922363 -0.2626953,120 50 110
140,01111011,00000000,0.96118164 0.044921875 0.05505371 -0.26654053,120 52 110
150,01111011,00000000,0.9470215 0.045410156 0.04876709 -0.3140869,120 56 117
160,01111011,00000000,0.920105 0.049926758 0.04449463 -0.38580322,120 58 124
170,01111011,00000000,0.8640137 0.031433105 0.059814453 -0.49884033,116 58 134
180,01111011,00000000,0.7815552 0.02508545 0.061828613 -0.6201782,113 58 144
190,01111011,00000000,0.7123413 0.029052734 0.051879883 -0.69921875,113 58 154
200,01111011,00000000,0.6902466 0.035095215 0.044921875 -0.7211914,113 58 164
210,01111011,00000000,0.697937 0.03112793 0.04626465 -0.7139282,113 58 165
220,01111011,00000000,0.72332764 0.021606445 0.060546875 -0.68743896,108 57 165
230,01111011,00000000,0.7548218 0.01953125 0.076293945 -0.651062,103 51 165
240,01111011,00000000,0.76434326 0.0138549805 0.027160645 -0.64404297,104 58 165
250,01111011,00000000,0.793396 0.037231445 0.0602417 -0.60443115,105 52 162
0,01111011,00000000,0.8175659 0.006164551 0.043273926 -0.5740967,101 61 160
10,01111011,00000000,0.8182373 0.0064697266 0.028564453 -0.57403564,101 65 160
20,01111011,00000000,0.81500244 0.004211426 0.022644043 -0.5789795,101 70 160
30,01111011,00000000,0.8180542 0 0.018371582 -0.57476807,98 73 160
40,01111011,00000000,0.82073975 -0.004333496 0.012817383 -0.5710449,96 77 160
50,01111011,00000000,0.82489014 -0.006286621 0.0107421875 -0.56500244,94 78 160
60,01111011,00000000,0.82421875 -0.0053100586 0.0041503906 -0.5661621,94 82 160
70,01111011,00000000,0.8213501 -0.006958008 0.001953125 -0.5703125,93 84 160
80,01111011,00000000,0.99993896 -0.0014648438 0.0012207031 0,92 84 150
90,01111011,00000000,0.99993896 -0.002380371 0.0006713867 0,92 84 126
100,01111011,00000000,0.99993896 -0.003967285 -0.0010375977 -0.00079345703,92 84 113
110,01111011,00000000,0.99993896 -0.0040283203 -0.004638672 -0.0018920898,92 84 103
120,01111011,00000000,0.99993896 -0.003967285 -0.006164551 -0.0018920898,92 84 99
130,01111011,00000000,0.9998779 -0.0045776367 -0.006958008 -0.0029907227,92 84 99
140,01111011,00000000,0.99993896 -0.0036621094 -0.009399414 -0.004760742,92 84 99
150,01111011,00000000,0.9993286 -0.031311035 -0.016235352 0,87 86 98
160,01111011,00000000,0.99383545 -0.022766113 0.0037841797 -0.10821533,89 83 100
170,01111011,00000000,0.93182373 -0.011291504 0.026794434 -0.36157227,88 78 111
180,01111011,00000000,0.86846924 0.009643555 0.049926758 -0.49291992,92 69 123
190,01111011,00000000,0.8491211 0.00982666 0.030639648 -0.5270386,95 70 133
200,01111011,00000000,0.859375 0.003112793 0.024780273 -0.5106201,95 71 137
210,01111011,00000000,0.97650146 -0.04864502 0.00030517578 -0.20977783,80 84 126
220,01111011,00000000,0.99780273 -0.027526855 0.058410645 -0.010681152,77 72 109
230,01111011,00000000,0.99890137 -0.013427734 0.03778076 -0.020202637,81 74 101
240,01111011,00000000,0.9857178 -0.01977539 0.056762695 -0.15667725,81 63 104
250,01111011,00000000,0.9564209 0.018981934 -0.039916992 -0.2883911,90 87 111
0,01111011,00000000,0.92626953 0.08355713 -0.0005493164 -0.36724854,111 86 120
10,01111011,00000000,0.92352295 0.09106445 0.022216797 -0.37176514,118 81 122
20,01111011,00000000,0.9234009 0.07196045 -0.01184082 -0.37664795,123 89 123
30,01111011,00000000,0.9277344 0.083496094 -0.019348145 -0.36309814,132 94 123
40,01111011,00000000,0.9298706 0.08068848 -0.036254883 -0.3569336,133 101 123
50,01111011,00000000,0.9193115 0.06359863 -0.14385986 -0.36053467,137 133 123
60,01111011,00000000,0.9074707 0.023376465 -0.25482178 -0.3330078,128 180 123
70,01111011,00000000,0.8942871 0.0038452148 -0.32141113 -0.31115723,117 195 116
80,01111011,00000000,0.8765869 -0.0025024414 -0.368042 -0.30975342,107 195 114
90,01111011,00000000,0.86828613 -0.010009766 -0.3892212 -0.30718994,97 195 113
100,01111011,00000000,0.895813 0.014831543 -0.29711914 -0.3300171,94 195 114
110,01111011,00000000,0.9378052 0.04663086 -0.054626465 -0.33947754,94 155 117
120,01111011,00000000,0.9380493 0.06915283 0.03186035 -0.33789062,106 116 117
130,01111011,00000000,0.93566895 0.06970215 0.014343262 -0.3453369,116 105 117
140,01111011,00000000,0.9256592 0.08294678 0.02520752 -0.36816406,126 93 122
150,01111011,00000000,0.91278076 0.0847168 0.07989502 -0.39135742,128 74 125
160,01111011,00000000,0.8763428 0.04321289 0.22961426 -0.4210205,114 23 129
170,01111011,00000000,0.8739624 0.055847168 0.2420044 -0.41748047,114 4 125
180,01111011,00000000,0.8868408 0.0725708 0.20349121 -0.4083252,118 4 123
190,01111011,00000000,0.90374756 0.045532227 0.13653564 -0.40307617,119 13 123
200,01111011,00000000,0.9036255 0.08282471 0.11016846 -0.4053955,128 14 124
210,01111011,00000000,0.87268066 0.24499512 0.0057373047 -0.42218018,184 37 126
220,01111011,00000000,0.84002686 0.33319092 -0.036499023 -0.42645264,200 63 127
230,01111011,00000000,0.81365967 0.38708496 -0.0524292 -0.43041992,200 83 128
240,01111011,00000000,0.8699951 0.25506592 -0.007019043 -0.42175293,194 96 128
250,01111011,00000000,0.9269409 0.024597168 0.06329346 -0.36895752,142 88 128
0,01111011,00000000,0.93865967 0.060424805 0.051696777 -0.33538818,136 75 128
10,01111011,00000000,0.86157227 0.053894043 0.013427734 -0.50445557,134 81 135
20,01111011,00000000,0.751709 0.059265137 0.044067383 -0.6552124,129 73 148
30,01111011,00000000,0.7609863 0.07409668 0.06072998 -0.6415405,129 64 153
40,01111011,00000000,0.7800293 0.07165527 0.051696777 -0.61938477,134 60 154
50,01111011,00000000,0.944397 -0.033325195 -0.064575195 -0.32043457,111 96 137
60,01111011,00000000,0.9624634 0.04510498 -0.026367188 -0.2659912,115 95 126
70,01111011,00000000,0.9633789 -0.040161133 -0.10101318 -0.24493408,96 122 123
80,01111011,00000000,0.9604492 -0.03656006 -0.08679199 -0.2619629,85 126 123
90,01111011,00000000,0.9304199 -0.02142334 -0.05883789 -0.36090088,79 123 126
100,01111011,00000000,0.8013916 0.0006713867 -0.044006348 -0.59643555,81 120 141
110,01111011,00000000,0.7578125 0.0072631836 -0.008117676 -0.6522217,85 107 151
120,01111011,00000000,0.760376 0.0028076172 -0.014770508 -0.6491699,86 104 153
130,01111011,00000000,0.76416016 0.00048828125 -0.023010254 -0.64453125,87 105 153
140,01111011,00000000,0.7816162 0.0020141602 0.0022583008 -0.62371826,87 95 153
150,01111011,00000000,0.52301025 -0.020690918 -0.039123535 -0.85113525,77 113 171
160,01111011,00000000,0.47387695 -0.009765625 -0.008361816 -0.88049316,75 106 183
170,01111011,00000000,0.5267334 -0.015319824 -0.010498047 -0.84973145,76 102 186
180,01111011,00000000,0.72595215 -0.002746582 -0.00970459 -0.6876221,80 96 177
190,01111011,00000000,0.7987671 -0.029724121 -0.02709961 -0.6002197,79 103 168
200,01111011,00000000,0.72180176 -0.0076904297 0.00079345703 -0.69189453,71 96 168
210,01111011,00000000,0.72161865 0.015075684 0.014770508 -0.6918335,79 88 168
220,01111011,00000000,0.7237549 0.021057129 0.010131836 -0.68951416,92 85 168
230,01111011,00000000,0.7196655 -0.018798828 -0.022583008 -0.6936035,88 95 168
240,01111011,00000000,0.72088623 -0.040161133 -0.023071289 -0.69140625,75 99 168
250,01111011,00000000,0.72088623 -0.040039062 -0.022827148 -0.69140625,74 99 168
0,01111011,00000000,0.72088623 -0.039978027 -0.022644043 -0.69140625,74 99 168
10,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
20,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
30,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
40,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
50,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
60,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
70,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
80,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
90,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
100,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
110,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
120,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
130,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
140,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
150,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
160,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
170,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
180,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
190,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
200,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
210,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
220,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
230,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
240,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
250,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
0,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
10,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
20,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
30,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
40,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
50,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
60,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
70,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
80,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
90,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
100,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
110,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
120,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
130,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
140,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
150,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
160,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
170,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
180,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
190,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
200,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
210,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
220,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
230,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
240,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
250,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
0,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
10,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
20,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
30,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
40,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
50,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
60,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
70,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
80,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
90,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
100,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
110,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
120,01111011,00000000,0.72088623 -0.039855957 -0.022583008 -0.69140625,74 99 168
130,01111011,00000000,0.713562 -0.040100098 -0.023132324 -0.6989746,72 99 168
140,01111011,00000000,0.6893921 -0.04107666 -0.022827148 -0.7227173,71 99 168
150,01111011,00000000,0.66833496 -0.04534912 -0.014099121 -0.74224854,69 101 169
160,01111011,00000000,0.6812744 -0.044921875 -0.01550293 -0.7304077,68 101 169
170,01111011,00000000,0.67211914 -0.045715332 -0.016662598 -0.73876953,66 101 170
0,01100001,00000000,0.6592407 -0.045959473 -0.016784668 -0.75024414,66 101 170
10,01100001,00000000,-0.004272461 -0.9981079 0.06097412 -0.0036621094,0 0 0
20,01100001,00000000,1 0 0 0,0 0 0
30,01100001,00000000,0.9971924 -0.0045776367 -0.003479004 0.07458496,0 0 0
40,01110011,00000000,0.9954834 -0.003479004 -0.008850098 0.09429932,0 0 0
50,01110011,00000000,0.9885864 -0.042663574 0.022338867 0.14251709,9 12 14
60,01110011,00000000,0.34246826 -0.003967285 -0.034484863 0.9389038,35 75 0
70,01110011,00000000,0.552063 0.01763916 0.0970459 -0.8279419,48 81 48
80,01110011,00000000,0.89172363 -0.072265625 0.029907227 -0.44580078,53 91 79
90,01110011,00000000,0.9953613 -0.04272461 -0.06201172 -0.059326172,65 109 84
100,01110011,00000000,0.95996094 0.033325195 -0.038391113 0.27539062,85 110 72
110,01110011,00000000,0.92645264 -0.01171875 0.016906738 0.3758545,86 97 62
120,01110011,00000000,0.98114014 0.0021362305 -0.0079956055 0.19281006,89 98 68
130,01110011,00000000,0.9954834 0.061340332 -0.0024414062 -0.07287598,105 96 82
140,01110011,00000000,0.9560547 0.034240723 0.034118652 -0.2890625,102 87 99
150,01110011,00000000,0.86309814 0.026184082 0.0025024414 -0.50427246,106 91 117
160,01110011,00000000,0.79663086 0.04736328 0.0032958984 -0.60253906,112 89 132
170,01110011,00000000,0.7555542 0.039794922 0.022888184 -0.65338135,111 85 144
180,01110011,00000000,0.7059326 0.026062012 0.017150879 -0.7076416,112 86 154
190,01110011,00000000,0.6543579 0.03112793 -0.00018310547 -0.7555542,115 87 162
200,01110011,00000000,0.5859375 0.047851562 0.0028686523 -0.8088989,118 84 171
210,01110011,00000000,0.53027344 0.04937744 0.021057129 -0.84606934,116 81 179
220,01110011,00000000,0.46704102 0.03918457 0.012512207 -0.8833008,116 82 187
230,01110011,00000000,0.38580322 0.034362793 0.018188477 -0.9216919,114 83 195
240,01110011,00000000,0.288208 0.042175293 0.013671875 -0.95648193,114 81 195
250,01110011,00000000,0.11993408 0.044555664 0.0026245117 -0.9916992,114 82 195
0,01110011,00000000,0.09399414 -0.04748535 -0.0020141602 0.9944458,103 84 151
10,01110011,00000000,0.44732666 -0.046325684 0.03656006 0.892395,99 81 112
20,01110011,00000000,0.9960327 0.038208008 0.07312012 -0.032958984,117 76 114
30,01110011,00000000,0.70202637 0.07977295 0.03338623 -0.7069092,135 76 143
40,01110011,00000000,0.5509033 0.047851562 -0.0018920898 -0.8331909,136 85 163
50,01110011,00000000,0.4729004 0.012023926 0.009887695 -0.88098145,119 90 173
60,01110011,00000000,0.5844116 0.014587402 0.01953125 -0.81103516,110 84 176
70,01110011,00000000,0.75653076 -0.007385254 0.0007324219 -0.6538696,102 89 166
80,01110011,00000000,0.8335571 -0.0014038086 -0.0076904297 -0.55236816,96 89 156
90,01110011,00000000,0.91516113 0.005859375 -0.0024414062 -0.40301514,96 89 146
100,01110011,00000000,0.93566895 -0.001953125 -0.0067749023 -0.35284424,96 89 136
110,01110011,00000000,0.92852783 0.008483887 -0.005859375 -0.37109375,96 89 135
120,01110011,00000000,0.9406738 0.010009766 -0.00970459 -0.33892822,96 89 131
130,01110011,00000000,0.93499756 0.0020141602 -0.0056152344 -0.35455322,96 89 131
140,01110011,00000000,0.9397583 0.005004883 -0.009643555 -0.34161377,96 90 130
150,01110011,00000000,0.95422363 0.0049438477 -0.015197754 -0.29858398,96 92 126
160,01110011,00000000,0.9425049 0.021057129 -0.06500244 -0.3270874,101 107 126
170,01110011,00000000,0.9733887 0.0017700195 0.010131836 -0.2286377,94 99 121
180,01110011,00000000,0.9977417 -0.025939941 0.04699707 -0.040283203,83 82 108
190,01110011,00000000,0.9694214 0.015686035 -0.055541992 -0.23852539,92 102 112
200,01110011,00000000,0.93859863 0.014160156 -0.012878418 -0.3444214,92 99 118
210,01110011,00000000,0.94976807 0.014953613 -0.020935059 -0.3118286,95 98 118
220,01110011,00000000,0.98516846 -0.0025024414 -0.018493652 -0.17016602,93 98 113
230,01110011,00000000,0.9962158 0.003540039 -0.0013427734 -0.08605957,94 95 106
240,01110011,00000000,0.9986572 0.0045166016 -0.0025024414 -0.052368164,94 95 102
250,01110011,00000000,0.9990845 0.0071411133 -0.006164551 -0.04156494,94 93 99
0,01110011,00000000,0.9938965 -0.00030517578 -0.027770996 -0.10656738,91 100 99
10,01110011,00000000,0.98327637 0.00018310547 -0.025146484 -0.18054199,91 102 103
20,01110011,00000000,0.9814453 0.0026245117 -0.026123047 -0.18988037,91 103 104
30,01110011,00000000,0.9904785 -0.0048217773 -0.034362793 -0.13275146,90 105 104
40,01110011,00000000,0.9959717 -0.015197754 -0.02532959 -0.08477783,88 105 103
50,01110011,00000000,0.9946289 -0.03161621 0.05529785 0.08105469,83 85 93
60,01110011,00000000,0.9380493 0.044067383 0.014587402 0.34332275,91 82 75
70,01110011,00000000,0.8312988 0.20947266 -0.18670654 -0.4796753,126 149 106
80,01110011,00000000,0.09442139 -0.1765747 0.103637695 0.97424316,181 193 154
90,01110011,00000000,0.92437744 0.06542969 0.16552734 0.3373413,182 151 123
100,01110011,00000000,0.73657227 0.17364502 0.016723633 -0.65338135,200 139 144
110,01110011,00000000,0.30096436 0.12835693 -0.04321289 -0.9439697,200 142 174
120,01110011,00000000,0.07763672 -0.05480957 0.040283203 0.9946289,169 138 162
130,01110011,00000000,0.68395996 -0.03466797 0.03643799 0.7277832,129 111 105
140,01110011,00000000,0.9968872 0.03338623 0.038024902 -0.059814453,129 99 108
150,01110011,00000000,0.901001 0.04345703 -0.009460449 -0.43145752,128 101 123
160,01110011,00000000,0.9189453 0.0032348633 -0.03491211 -0.39276123,115 108 126
170,01110011,00000000,0.9873047 -0.02947998 -0.039123535 -0.15093994,100 111 115
180,01110011,00000000,0.96655273 -0.037963867 -0.06951904 0.24395752,91 120 92
190,01110011,00000000,0.8203125 -0.041381836 -0.07354736 0.5656128,83 127 62
200,01110011,00000000,0.60601807 -0.040283203 -0.059631348 0.7921753,78 130 33
210,01110011,00000000,0.24005127 -0.04522705 -0.06829834 0.9672241,70 136 2
220,01110011,00000000,0.2642212 0.008361816 0.05645752 -0.96276855,78 121 52
230,01110011,00000000,0.7838135 -0.0592041 0.0052490234 -0.618103,77 117 89
240,01110011,00000000,0.9760742 -0.093322754 -0.079833984 0.17926025,68 137 75
250,01110011,00000000,0.6873169 -0.055664062 -0.108947754 0.7159424,66 156 45
0,01110011,00000000,0.28497314 -0.032592773 -0.097229004 0.9530029,70 165 9
10,01110011,00000000,0.087402344 -0.0007324219 0.068603516 -0.9937744,76 159 19
20,01110011,00000000,0.6773071 -0.047058105 0.02557373 -0.7336426,78 132 76
30,01110011,00000000,0.99261475 -0.08728027 -0.07989502 0.027038574,73 146 73
40,01110011,00000000,0.7960205 -0.058532715 -0.09265137 0.59521484,70 157 50
50,01110011,00000000,0.5494995 -0.040100098 -0.08709717 0.829895,73 158 25
60,01110011,00000000,0.23736572 -0.025024414 -0.044006348 0.97003174,76 150 0
70,01110011,00000000,0.01763916 0.0345459 0.043151855 -0.998291,78 132 23
80,01110011,00000000,0.15655518 0.038208008 0.037109375 -0.9862671,96 102 103
90,01110011,00000000,0.5782471 -0.02520752 0.012756348 -0.81536865,93 102 131
100,01110011,00000000,0.8960571 -0.02368164 -0.033203125 -0.44207764,91 106 128
110,01110011,00000000,0.98553467 -0.0061035156 -0.05090332 -0.16131592,92 111 118
120,01110011,00000000,0.9958496 0.009216309 -0.030212402 -0.08508301,92 109 109
130,01110011,00000000,0.95965576 0.02947998 -0.020446777 -0.27874756,97 106 114
140,01110011,00000000,0.84936523 0.057739258 -0.022644043 -0.52404785,107 106 129
150,01110011,00000000,0.69421387 0.05596924 -0.02911377 -0.717041,116 108 149
160,01110011,00000000,0.54608154 0.06335449 -0.0031738281 -0.8352661,120 103 167
170,01110011,00000000,0.44702148 0.051330566 -0.027160645 -0.8925781,126 105 177
180,01110011,00000000,0.28479004 0.049743652 0.0115356445 -0.95721436,122 99 195
0,01100001,00000000,0.14770508 0.051330566 -0.005004883 -0.9876709,122 93 195
10,01100001,00000000,0.0006713867 0.7880249 0.6156616 0.0071411133,0 0 0
20,01110011,00000000,0.980896 0.0029296875 0.0017089844 -0.19445801,0 0 0
30,01110011,00000000,0.9682617 0.0053710938 0.0053710938 -0.2498169,5 5 5
40,01110011,00000000,0.8421631 -0.016967773 -0.061523438 0.53533936,27 64 15
50,01110011,00000000,0.058410645 0.011047363 0.080566406 -0.9949951,45 87 12
60,01110011,00000000,0.5977783 -0.03100586 0.068115234 -0.79815674,57 83 66
70,01110011,00000000,0.8987427 -0.0690918 -0.02545166 -0.4321289,65 99 86
80,01110011,00000000,0.9867554 -0.020935059 -0.05871582 0.1496582,75 111 77
90,01110011,00000000,0.81274414 -0.009765625 -0.04309082 0.5808716,86 114 57
100,01110011,00000000,0.71539307 -0.023925781 -0.019836426 0.69799805,85 107 44
110,01110011,00000000,0.7487793 0.008544922 -0.017211914 0.6624756,90 104 38
120,01110011,00000000,0.8587036 -0.010131836 0.009216309 0.51226807,89 93 44
130,01110011,00000000,0.9716797 0.026062012 0.0071411133 0.23486328,96 92 57
140,01110011,00000000,0.9984741 0.024902344 0.024780273 -0.041992188,97 88 76
150,01110011,00000000,0.96698 0.023498535 0.0005493164 -0.25354004,100 90 93
160,01110011,00000000,0.9362793 0.022705078 0.008483887 -0.35028076,100 88 103
170,01110011,00000000,0.9057617 0.020080566 0.0040893555 -0.42321777,100 88 113
180,01110011,00000000,0.89172363 0.020507812 0.0028076172 -0.45196533,100 88 120
190,01110011,00000000,0.8670654 0.02142334 0.002746582 -0.49761963,100 88 126
200,01110011,00000000,0.8195801 -0.0028076172 0.04144287 -0.57147217,93 84 133
210,01110011,00000000,0.46435547 -0.09869385 0.05279541 -0.87854004,69 70 155
220,01110011,00000000,0.777771 0.079833984 -0.18188477 -0.5963135,120 80 146
230,01110011,00000000,0.98809814 -0.03149414 -0.059936523 -0.13775635,98 89 121
240,01110011,00000000,0.9881592 0.011474609 0.0012817383 0.15289307,97 85 98
250,01110011,00000000,0.9990845 0.037902832 -0.009216309 0.016357422,100 91 95
0,01110011,00000000,0.9355469 0.025024414 0.008056641 -0.35211182,101 90 108
10,01110011,00000000,0.8097534 0.028381348 0.012390137 -0.58587646,103 87 120
20,01110011,00000000,0.68530273 0.05810547 0.0038452148 -0.7258911,112 87 135
30,01110011,00000000,0.5906372 0.035583496 -0.004333496 -0.8060913,111 94 147
40,01110011,00000000,0.45599365 0.037719727 0.004211426 -0.8890991,111 92 160
50,01110011,00000000,0.40533447 0.04095459 0.006286621 -0.913208,111 90 170
60,01110011,00000000,0.371521 0.026123047 -0.0064086914 -0.9279785,111 91 178
70,01110011,00000000,0.36462402 0.05731201 -0.036071777 -0.9286499,118 91 180
80,01110011,00000000,0.77923584 0.0725708 -0.09869385 -0.614624,132 103 161
90,01110011,00000000,0.98791504 0.0059814453 0.13708496 -0.07171631,93 59 127
100,01110011,00000000,0.8621216 0.008300781 -0.05206299 -0.5038452,95 87 132
110,01110011,00000000,0.45825195 0.044433594 0.0060424805 -0.8876343,101 88 157
120,01110011,00000000,0.13549805 0.056152344 -0.00018310547 -0.98913574,113 85 180
130,01110011,00000000,0.1307373 0.041381836 -0.026367188 -0.99017334,118 94 190
140,01110011,00000000,0.08276367 0.033569336 0.008972168 -0.99591064,114 93 195
150,01110011,00000000,0.05340576 0.0041503906 0.041137695 0.9977417,113 94 154
160,01110011,00000000,0.6991577 -0.02722168 0.13183594 0.7020874,119 72 111
170,01110011,00000000,0.23138428 0.3723755 -0.03894043 -0.8978882,200 140 165
180,01110011,00000000,0.84039307 -0.029968262 0.14648438 0.52093506,189 126 140
190,01110011,00000000,0.9958496 0.055603027 0.04949951 -0.051452637,171 111 127
200,01110011,00000000,0.6838989 0.13995361 -0.0078125 -0.7159424,180 115 146
210,01110011,00000000,0.14489746 0.0748291 -0.050109863 -0.98535156,176 127 175
220,01110011,00000000,0.20117188 -0.0592041 0.039733887 0.9769287,135 111 127
230,01110011,00000000,0.76123047 -0.03894043 0.053833008 0.64508057,115 96 97
240,01110011,00000000,0.99658203 0.006958008 0.020019531 0.07940674,111 94 100
250,01110011,00000000,0.9890747 0.011291504 -0.009643555 -0.14666748,106 96 102
0,01110011,00000000,0.9857788 -0.023864746 -0.026184082 -0.1640625,96 100 102
10,01110011,00000000,0.9963379 -0.033325195 -0.02758789 -0.07373047,90 100 98
20,01110011,00000000,0.9636841 -0.037475586 -0.04901123 0.2598877,83 107 82
30,01110011,00000000,0.8242798 -0.046813965 -0.046325684 0.5623169,78 111 62
40,01110011,00000000,0.60827637 -0.04437256 -0.042541504 0.7913208,75 115 42
50,01110011,00000000,0.30133057 -0.032165527 -0.052734375 0.95147705,72 122 16
60,01110011,00000000,0.14520264 0.011230469 0.043395996 -0.9883423,76 119 25
70,01110011,00000000,0.62579346 -0.04083252 0.017700195 -0.7786865,78 111 75
80,01110011,00000000,0.98809814 -0.08660889 -0.047302246 -0.11804199,74 121 77
