index,flag1,flag2,ori,avel,acce,mp,temp ( Big-Endian )
205,00000011,00000101,0.9921875 -0.07165527 -0.0048217773 0.10192871,0.98333335 0.064444445 0.35555556,-0.06 -1.62 9.49,0 0 0,28
206,00000011,00000101,0.99279785 -0.054870605 0.0020141602 0.10638428,0.8111111 0.18111111 0.23222223,-0.45 -1.4 9.75,0 0 0,28
207,00000011,00000101,0.99328613 -0.029785156 0.008056641 0.11151123,1.0033333 0.17888889 0.22888888,-0.46 -0.56 10.42,0 0 0,28
208,00000011,00000101,0.98443604 -0.01373291 0.016296387 0.11657715,0.5644444 0.20777778 0.14888889,-0.22 0.08 10.01,0 0 0,28
209,00000011,00000101,0.99224854 0.00592041 0.015319824 0.123413086,0.61333334 -0.19555555 0.2711111,-0.27 0.76 10.11,0 0 0,28
210,00000011,00000101,0.9904175 0.027404785 0.007446289 0.13519287,1.1544445 -0.6166667 0.76222223,-0.21 0.63 9.75,0 0 0,28
212,00000011,00000101,0.98687744 0.050231934 -0.002746582 0.15344238,0.67333335 -0.4488889 0.75333333,0.19 1.22 9.82,0 0 0,28
213,00000011,00000101,0.98431396 0.062072754 -0.0071411133 0.1651001,0.29777777 -0.08222222 0.26555556,0.48 0.79 9.19,0 0 0,28
214,00000011,00000101,0.9842529 0.061767578 0.002746582 0.16558838,0.28 0.4488889 -0.007777778,-0.38 0.21 9.44,0 0 0,28
215,00000011,00000101,0.98339844 0.06549072 0.012878418 0.16864014,0.044444446 0.37333333 0.13666667,-0.84 0.68 10,0 0 0,28
216,00000011,00000101,0.98327637 0.06549072 0.017700195 0.16912842,0.014444444 0.08555555 -0.075555556,-0.78 1.42 10.43,0 0 0,28
217,00000011,00000101,0.98358154 0.06359863 0.016296387 0.16809082,-0.11666667 -0.07444444 0.0011111111,-0.39 1.49 9.67,0 0 0,28
218,00000011,00000101,0.9855957 0.053222656 0.02545166 0.15856934,-0.19333333 0.5088889 -0.45555556,-0.69 -0.04 57.59,0 0 0,28
219,00000011,00000101,0.9819336 0.08306885 0.04345703 0.16442871,1.4311111 0.77444446 0.38777778,-0.55 1.51 9.22,0 0 0,28
220,00000011,00000101,0.9805908 0.09033203 0.07104492 0.1586914,-0.006666667 1.0833334 -0.6988889,-0.79 1.57 9,0 0 0,28
222,00000011,00000101,0.98168945 0.084228516 0.08514404 0.14794922,-0.057777777 0.22777778 -0.25333333,-2.11 0.94 9.54,0 0 0,28
223,00000011,00000101,0.9818115 0.088256836 0.08099365 0.1473999,-0.07333333 -0.20666666 -0.078888886,-1.59 2.39 10.22,0 0 0,28
224,00000011,00000101,0.98309326 0.08050537 0.07989502 0.14367676,-0.38444445 0.078888886 -0.26555556,-1.24 1.79 9.58,0 0 0,28
225,00000011,00000101,0.98547363 0.06048584 0.08428955 0.13427734,-0.7877778 0.31111112 -0.47111112,-1.75 1.13 9.49,0 0 0,28
226,00000011,00000101,0.9879761 0.03161621 0.091674805 0.12042236,-1.5988889 0.5611111 -0.9388889,-1.34 1.25 9.52,0 0 0,28
227,00000011,00000101,0.9894409 0 0 -0.015625,-1.4 0.48666668 -0.7122222,-2.44 -1.77 8.73,0 0 0,28
228,00000011,00000101,0.98913574 -0.04272461 0.10406494 0.09448242,-1.05 0.17 -0.34333333,-1.93 -0.42 9.36,0 0 0,28
229,00000011,00000101,0.987854 -0.07702637 0.107421875 0.08190918,-1.0322223 0.20555556 -0.6622222,-2.59 -2.21 9.06,0 0 0,28
230,00000011,00000101,0.98742676 -0.09088135 0.10491943 0.07550049,-0.69555557 -0.043333333 -0.17777778,-2.15 -1.35 9.58,0 0 0,28
232,00000011,00000101,0.9849243 -0.11859131 0.10443115 0.0703125,-1.1066667 0.08777778 -0.41,-2.24 -2.71 9.13,0 0 0,28
233,00000011,00000101,0.98431396 -0.12963867 0.09686279 0.069885254,-0.25555557 -0.3011111 0.036666665,-2.05 -1.97 9.39,0 0 0,28
234,00000011,00000101,0.98083496 -0.15582275 0.095825195 0.06677246,-1.2655555 0.15222222 -0.2911111,-1.94 -3.29 8.72,0 0 0,28
235,00000011,00000101,0.9785156 -0.17120361 0.09466553 0.064697266,-0.12888889 -0.13333334 0.011111111,-2.26 -3.59 8.81,0 0 0,28
236,00000011,00000101,0.9783325 -0.17175293 0.09454346 0.066833496,-0.17222223 0.16 0.083333336,-2.33 -3.13 9.46,0 0 0,28
237,00000011,00000101,0.9772949 -0.175354 0.099365234 0.06549072,-0.02111111 0.09888889 -0.09555556,-2.16 -3.34 8.87,-28928 -21244 -248,28
238,00000011,00000101,0.97753906 -0.17456055 0.09881592 0.06506348,0.26 -0.04777778 0.034444444,-2.37 -3.34 9.31,0 0 0,28
239,00000011,00000101,0.98046875 -0.15588379 0.09814453 0.06890869,1.06 -0.19333333 0.36888888,-2.07 -3.09 9.06,0 0 0,28
240,00000011,00000101,0.9859619 -0.10852051 0.091552734 0.08758545,1.71 -0.55 0.9022222,-2.18 -2.28 9.3,0 0 0,28
242,00000011,00000101,0.9875488 -0.08581543 0.08905029 0.09692383,0.5733333 -0.101111114 0.2211111,-1.8 -1.31 9.51,0 0 0,28
243,00000011,00000101,0.98846436 -0.0692749 0.08758545 0.10253906,1.0455556 -0.28444445 0.44777778,-2.5 -2.03 9.51,0 0 0,28
244,00000011,00000101,0.9893799 -0.038208008 0.081726074 0.11383057,1.0388889 -0.38777778 0.53333336,-2.05 -0.69 9.8,0 0 0,28
245,00000011,00000101,0.98950195 -0.003540039 0.0748291 0.12365723,1.2722223 -0.41777778 0.40111113,-1.97 -0.21 9.76,0 0 0,28
246,00000011,00000101,0.9874878 0.038085938 0 -0.015625,1.6 -0.30444443 0.6611111,-1.29 0.59 10.02,0 0 0,28
247,00000011,00000101,0.98535156 0.064331055 0.066223145 0.14355469,0.89111114 -0.5233333 0.36444443,-1.24 0.86 9.46,0 0 0,28
248,00000011,00000101,0.9848633 0.07733154 0.047546387 0.14746094,-0.036666665 -0.7111111 0.11777778,-0.7 2.18 9.99,0 0 0,28
249,00000011,00000101,0.9836426 0.08691406 0.029907227 0.15478516,0.47 -0.76222223 0.44555557,-0.44 1.65 9.73,0 0 0,28
250,00000011,00000101,0.980896 0.10144043 0.016601562 0.16516113,0.4188889 -0.56666666 0.51,0.07 1.8 9.18,0 0 0,28
252,00000011,00000101,0.9776001 0.11578369 0.0045776367 0.17559814,0.59555554 -0.52 0.50555557,-0.01 2.07 9.36,0 0 0,28
253,00000011,00000101,0.9744873 0.12792969 -0.0004272461 0.18457031,0.37888888 -0.07666667 0.30333334,0.11 2.24 9.59,0 0 0,28
254,00000011,00000101,0.97106934 0.14459229 0.0004272461 0.18988037,0.75555557 -0.13444445 0.22666667,0.21 2.81 9.36,0 0 0,28
255,00000011,00000101,0.97180176 0.14141846 -0.0017700195 0.1887207,-0.39444444 -0.05666667 -0.12777779,0.17 2.52 9.47,0 0 0,28
0,00000011,00000101,0.9690552 0.15246582 -0.011352539 0.19372559,0.5988889 -0.4911111 0.4288889,0.79 2.71 9.28,0 22016 -247,28
2,00000011,00000101,0.9696045 0.1473999 -0.013916016 0.19482422,-0.6844444 0.22 -0.23,1.09 2.62 8.9,0 0 0,28
3,00000011,00000101,0.9702759 0.14233398 -0.0099487305 0.19555664,0.18666667 0.13222222 0.17666666,0.29 1.91 9.24,0 0 0,28
4,00000011,00000101,0.9690552 0.14465332 -0.0043945312 0.19989014,0.075555556 0.25111112 0.15111111,0.23 3.05 9.88,0 0 0,28
5,00000011,00000101,0.96777344 0.1484375 0 0.20336914,0.3188889 0.13111112 0.17666666,0.09 2.02 9.64,0 0 0,28
6,00000011,00000101,0.9663696 0.15771484 0.0033569336 0.2029419,0.10666667 0.018888889 -0.33222222,0.4 3.84 9.47,0 0 0,28
7,00000011,00000101,0.97436523 0.12445068 -0.00012207031 0.18725586,-1.5111111 -0.024444444 -0.60888886,0.35 1.97 9.2,0 0 0,28
8,00000011,00000101,0.9812622 0.09185791 -0.002380371 0.16937256,-1.5655556 0.2688889 -0.9088889,0.69 2.09 9.4,0 0 0,28
9,00000011,00000101,0.98846436 0.039855957 0.0057373047 -0.015625,-2.3144445 0.75777775 -1.05,-0.12 0.99 9.23,0 0 0,28
10,00000011,00000101,0.99176025 -0.011779785 0.014709473 0.12677002,-1.9433334 0.6311111 -0.69666666,-0.83 -0.49 9.44,0 0 0,28
12,00000011,00000101,0.9923706 -0.055236816 0.02557373 0.10723877,-1.36 0.60333335 -0.78555554,-0.62 -0.84 9.46,0 0 0,28
13,00000011,00000101,0.99005127 -0.10461426 0.041381836 0.08477783,-1.9033333 1.02 -0.86444443,-1.18 -2.39 9.39,0 0 0,28
14,00000011,00000101,0.98986816 -0.105285645 0.053588867 0.07885742,1.0355556 0.09555556 0.24,-1.87 -3.15 9.12,0 0 0,28
15,00000011,00000101,0.9920654 -0.062683105 0.054504395 0.09436035,1.7222222 -0.18666667 0.7822222,-1.17 -1.08 9.63,0 0 0,28
16,00000011,00000101,0.9927368 -0.027709961 0.04663086 0.107543945,1.3422222 -0.7 0.58555555,-1.01 0.1 10.09,0 0 0,28
17,00000011,00000101,0.9921875 -0.0059814453 0.03363037 0.11999512,0.79333335 -0.61333334 0.6155556,-1.12 -0.21 10.08,0 0 0,28
18,00000011,00000101,0.9902954 0.015991211 0.024169922 0.13604736,0.41 -0.28444445 0.5044444,-0.52 0.14 9.68,0 0 0,28
19,00000011,00000101,0.98986816 0.018005371 0.017578125 0.13983154,0.06333333 -0.32333332 0.07111111,-0.53 -0.01 9.78,0 0 -256,28
20,00000011,00000101,0.9902954 0.015014648 0.014343262 0.13739014,-0.14333333 -0.08555555 -0.13,-0.51 0.21 9.73,0 0 0,28
22,00000011,00000101,0.9916382 -0.003479004 0.01586914 0.12817383,-1.2177777 0.35555556 -0.66,-0.21 0.43 10.03,0 0 0,28
23,00000011,00000101,0.99316406 -0.051635742 0.027038574 0.101379395,-1.6466666 0.6588889 -1.0255556,-0.83 -0.91 9.78,0 0 0,28
24,00000011,00000101,0.9923096 -0.08258057 0.030883789 0.08703613,-1.0966667 0.15555556 -0.43666667,-0.89 -1.16 9.75,0 0 0,28
25,00000011,00000101,0.98950195 -0.11920166 0.03363037 0.074645996,-1.7166667 0.4188889 -0.59444445,-0.99 -2.19 9.76,0 0 0,28
26,00000011,00000101,0.9830322 -0.16912842 0.040649414 0.05847168,-1.8422222 0.5011111 -0.6066667,-1.13 -3.08 9.3,0 0 0,28
27,00000011,00000101,0.9770508 -0.203125 0.04260254 0.047973633,-1.1111112 0.06333333 -0.34333333,-1.42 -4.41 8.75,0 0 0,28
28,00000011,00000101,0.9718628 -0.22851562 0.039916992 0.04095459,-1.0722222 0.006666667 -0.43,-1.17 -4.75 8.5,0 0 0,28
29,00000011,00000101,0.9663086 -0.25299072 0.036193848 0.03149414,-1.2266667 0.06 -0.48222223,-1.11 -4.73 8.4,0 0 0,28
30,00000011,00000101,0.95526123 -0.2927246 0.038391113 0.015563965,-1.0233333 0.24444444 -0.45555556,-1.17 -6.25 7.76,0 0 0,28
32,00000011,00000101,0.94989014 -0.30981445 0.040222168 0.009338379,-1.8277777 0.61777776 -0.55222225,-0.23 -3.78 9.01,0 0 0,28
33,00000011,00000101,0.9378662 -0.34381104 0.046936035 -0.0048217773,-0.39222223 0.007777778 -0.22222222,-1.13 -7.25 6.62,0 0 0,28
34,00000011,00000101,0.9359131 -0.34954834 0.042785645 -0.0016479492,-1.2777778 0.18888889 -0.11888889,-0.16 -4.74 8.25,0 0 0,28
35,00000011,00000101,0.92663574 -0.37304688 0.046569824 -0.0053710938,-0.035555556 -0.08888889 0.07111111,-1.16 -7.98 6.14,0 0 0,28
36,00000011,00000101,0.9304199 -0.3640747 0.041748047 0.0015869141,-0.23888889 -0.02111111 0.05888889,-0.76 -6.34 7.42,0 0 0,28
37,00000011,00000101,0.9230957 -0.38146973 0.047912598 -0.005004883,-0.5288889 0.35333332 -0.22,-1.3 -7.62 6.4,0 0 0,28
38,00000011,00000101,0.92474365 -0.37786865 0.04559326 -0.0068969727,0.13222222 -0.12666667 -0.086666666,-0.74 -6.77 6.89,0 0 0,28
39,00000011,00000101,0.9221802 -0.38409424 0.044677734 -0.010437012,-0.31111112 0.13666667 -0.20888889,-0.66 -6.59 7.14,0 0 0,28
40,00000011,00000101,0.92163086 -0.38494873 0.046813965 -0.013916016,0.23444444 0.05888889 0.01,-0.82 -7.07 6.76,0 0 0,28
42,00000011,00000101,0.9227295 -0.3824463 0.046203613 -0.012451172,-0.11111111 -0.07111111 0.04222222,-0.51 -6.62 6.6,0 0 0,28
43,00000011,00000101,0.92523193 -0.37664795 0.04449463 -0.008728027,0.48222223 -0.13111112 0.14777778,-0.92 -7.03 6.67,0 0 0,28
44,00000011,00000101,0.9286499 -0.368042 0.046142578 -0.007751465,0.5222222 0.06333333 0.1,-1.33 -7.39 7.28,0 0 0,28
45,00000011,00000101,0.9350586 -0.35150146 0.04510498 -0.0051879883,-0.19777778 0.16333333 -0.17666666,-0.97 -5.16 9.39,0 0 0,28
46,00000011,00000101,0.92059326 -0.38671875 0.047912598 -0.024536133,-0.9711111 0.083333336 -0.62777776,-1.07 -7.73 6.38,0 0 0,28
47,00000011,00000101,0.9171753 -0.39642334 0.034057617 -0.02154541,-0.67444444 -0.5377778 -0.11777778,0.41 -6.41 6.2,0 0 0,28
48,00000011,00000000,0.9095459 -0.41400146 0.027954102 -0.022766113,-0.9777778 0.13666667 -0.18666667,0 -7.68 6.06,0 0 0,28
49,00000011,00000101,0.90808105 -0.41680908 0.034362793 -0.020996094,0.37555555 0.24333334 0.38777778,-0.56 -7.48 6.18,0 0 0,28
50,00000011,00000101,0.90966797 -0.41253662 0.044189453 -0.019104004,0.17555556 0.23888889 0.18111111,-1.38 -7.79 6.08,0 0 0,28
52,00000011,00000101,0.91589355 -0.39892578 0.0423584 -0.0134887695,0.5611111 -0.24666667 0.15888889,-1.07 -7.42 6.51,0 0 0,28
53,00000011,00000101,0.913208 -0.40496826 0.042541504 -0.016601562,-0.27444443 0.14888889 -0.16888888,-0.9 -7.81 6.69,0 0 0,28
54,00000011,00000101,0.9171753 -0.39605713 0.04119873 -0.015136719,0.60888886 -0.21111111 0.13444445,-0.79 -7.3 6.46,0 0 0,28
55,00000011,00000101,0.9210205 -0.38763428 0.036315918 -0.011657715,-0.033333335 -0.12 -0.037777778,-0.27 -5.79 7.88,0 0 0,28
56,00000011,00000101,0.911438 -0.4086914 0.04248047 -0.021850586,-0.4377778 0.29222223 -0.18777777,-0.66 -7.54 6.73,0 0 0,28
57,00000011,00000101,0.890625 -0.42053223 0.04925537 -0.026245117,-0.6188889 27.305555 -13.941112,-1.07 -7.31 6.58,0 0 0,28
58,00000011,00000101,0.90423584 -0.4232788 0.05078125 -0.02368164,0.034444444 -0.13 0.06,-1.11 -7.84 5.84,0 0 0,28
59,00000011,00000101,0.8994751 -0.43371582 0.046142578 -0.026794434,-0.73333335 -0.0022222223 -0.30888888,-0.51 -7.85 5.51,0 0 0,28
60,00000011,00000101,0.90057373 -0.43188477 0.04321289 -0.024414062,0.63555557 -0.23888889 0.18444444,-0.59 -7.98 5.37,0 0 0,28
62,00000011,00000101,0.8981323 -0.43621826 0.047607422 -0.028442383,-0.9433333 0.62666667 -0.25111112,-0.82 -7.68 6.08,0 0 0,28
63,00000011,00000101,0.90075684 -0.43023682 0.05218506 -0.027954102,0.85555553 -0.16222222 0.2777778,-0.91 -8.17 5.38,0 0 0,28
64,00000011,00000101,0.9105835 -0.40997314 0.04827881 -0.020507812,0.5511111 -0.0033333334 0.08222222,-0.69 -7.28 6.65,0 0 0,28
65,00000011,00000101,0.91778564 -0.3930664 0.0513916 -0.022766113,1.2 0.06666667 0.10888889,-0.71 -7.5 6.16,0 0 0,28
66,00000011,00000101,0.92614746 -0.3723755 0.055847168 -0.020385742,0.23111111 0.30555555 0.067777775,-0.65 -6.05 7.12,0 0 0,28
67,00000011,00000101,0.9238281 -0.37683105 0.06311035 -0.024597168,-0.06666667 0.25111112 -0.011111111,-37.03 -2.48 -0.01,0 0 0,28
68,00000011,00000101,0.92071533 -0.38311768 0.0692749 -0.027526855,-0.4788889 0.30888888 -0.09111111,-1.17 -6.59 7.45,0 0 0,28
69,00000011,00000101,0.914978 -0.39538574 0.07324219 -0.03302002,-0.45 0.10555556 -0.20111111,-1.2 -7.32 6.72,0 0 0,28
70,00000011,00000101,0.91619873 -0.39349365 0.06903076 -0.031677246,0.39333335 -0.2711111 0.096666664,-1.13 -7.46 6.3,0 0 0,28
72,00000011,00000101,0.9242554 -0.37548828 0.06378174 -0.025268555,0.64444447 -0.14 0.13666667,-0.77 -6.41 6.89,0 0 0,28
73,00000011,00000101,0.93200684 -0.35638428 0.06262207 -0.020324707,1.2355555 -0.23888889 0.4211111,-1.2 -6.94 6.93,0 0 0,28
74,00000011,00000101,0.95788574 -0.28253174 0.05053711 0.007019043,3.3544445 -0.9444444 1.1522223,-1.25 -6.66 7.41,0 0 0,28
75,00000011,00000101,0.99121094 -0.11682129 0.022766113 0.057617188,8.663333 -2.1555555 2.4277778,-0.83 -2.24 8.89,0 0 0,28
76,00000011,00000101,0.9844971 0.07696533 0.009094238 0.11920166,6.887778 -0.71444446 26.17,-0.01 2.44 10.67,0 0 0,28
77,00000011,00000101,0.96868896 0.19000244 0.0015258789 0.15979004,3.2955556 -0.9577778 1.3822222,0.21 4.83 9.6,0 0 0,28
78,00000011,00000101,0.95825195 0.23388672 -0.023071289 0.1630249,1.1944444 -1.5011111 -0.13666667,1.1 5.03 9.32,0 0 0,28
79,00000011,00000101,0.9503784 0.26379395 -0.05883789 0.15386963,0.74777776 -1.3233334 0.19444445,1.41 4.12 8.72,0 0 0,28
80,00000011,00000101,0.94299316 0.28259277 -0.07409668 0.15930176,0.9222222 -0.47777778 0.44111112,2.47 4.69 7.35,0 0 0,28
82,00000011,00000101,0.9376831 0.29644775 -0.07373047 0.16571045,0.18555556 0.34666666 0.028888889,2.56 5.72 7.45,0 0 0,28
83,00000011,00000101,0.93981934 0.2890625 -0.062194824 0.17108154,-0.18555556 0.47 0.13666667,2.13 3.69 7.25,0 0 0,28
84,00000011,00000101,0.93603516 0.296875 -0.05444336 0.18078613,0.11 0.5 0.11111111,1.8 5.3 8.31,0 0 0,28
85,00000011,00000101,0.94158936 0.28295898 -0.04260254 0.17755127,-0.8755556 0.5188889 -0.50666666,1.49 4.92 8.46,0 0 0,28
86,00000011,00000101,0.9508667 0.25787354 -0.035095215 0.16778564,-0.6244444 0.12111111 -0.21777777,0.64 -1.42 -0.01,0 0 0,28
87,00000011,00000101,0.9505005 0.2574463 -0.037109375 0.16986084,-0.07666667 -0.011111111 0.06555556,1.41 5.15 8.96,0 0 0,28
88,00000011,00000101,0.9517822 0.25457764 -0.03778076 0.16687012,-0.07666667 -0.07333333 -0.17,1.36 4.75 8.53,0 0 0,28
89,00000011,00000101,0.95410156 0.24884033 -0.038024902 0.16229248,-0.045555554 -0.013333334 -0.107777774,0.99 4.06 8.59,0 0 0,28
90,00000011,00000101,0.95495605 0.2467041 -0.038146973 0.16046143,-0.66 0.052222222 -0.18444444,1.62 4.68 8.55,0 0 0,28
92,00000011,00000101,0.9761963 0.1675415 -0.033996582 0.13366699,-3.8911111 0.5822222 -1.3744445,1.67 4.71 8.72,0 0 0,28
93,00000011,00000101,0.99554443 0.038146973 -0.014526367 0.08477783,-5.633333 1.4333333 -2.0722222,0.47 0.88 9.01,0 0 0,28
94,00000011,00000101,0.994751 -0.09484863 0.013977051 0.035461426,-4.0311112 1.23 -1.4811112,-0.2 -1.72 8.98,0 0 0,28
95,00000011,00000101,0.98443604 -0.15332031 0.03137207 0.012756348,-2.2066667 0.9088889 -0.8388889,-0.65 -2.15 9.94,0 0 0,28
96,00000011,00000101,0.97491455 -0.21551514 0.054626465 -0.010803223,-2.3133333 0.9711111 -0.8055556,-1.13 -4.19 8.67,0 0 0,28
97,00000011,00000101,0.96099854 -0.2666626 0.06768799 -0.02758789,-1.8855555 0.4422222 -0.5688889,-1.3 -5.59 8.17,0 0 0,28
98,00000011,00000101,0.9553833 -0.28546143 0.0692749 -0.030517578,-0.3011111 0.027777778 0.0011111111,-1.59 -5.88 8.47,0 0 0,28
99,00000011,00000101,0.9477539 -0.3079834 0.07507324 -0.03527832,-1.2633333 0.27222222 -0.41,-1.34 -5.93 7.73,0 0 0,28
100,00000011,00000101,0.9451904 -0.3163452 0.07092285 -0.038208008,0.21111111 -0.33555555 0.034444444,-1.15 -6.24 7.61,0 0 0,28
102,00000011,00000101,0.947876 -0.30993652 0.06542969 -0.035217285,0.16333333 -0.11888889 -0.027777778,-1.03 -5.66 7.91,0 0 0,28
103,00000011,00000101,0.94488525 -0.31781006 0.06719971 -0.04071045,-0.48 0.20777778 -0.21,-1.14 -5.85 7.76,0 0 0,28
104,00000011,00000101,0.9476929 -0.3098755 0.06555176 -0.040222168,0.7177778 -0.23111111 0.15,-0.98 -5.85 7.5,0 0 0,28
105,00000011,00000101,0.95147705 -0.29925537 0.061950684 -0.036132812,-0.44555557 0.13222222 -0.06666667,-0.47 -3.68 -6.47,0 0 0,28
106,00000011,00000101,0.9430542 -0.32208252 0.070495605 -0.044433594,-0.33 0.20222223 -0.16111112,-1.32 -6.64 7.3,0 0 0,28
107,00000011,00000101,0.9522705 -0.29638672 0.064086914 -0.0345459,1.3444444 -0.44111112 0.5177778,-1.06 -5.51 8,0 0 0,28
108,00000011,00000101,0.95458984 -0.2888794 0.06500244 -0.032592773,-0.3311111 0.28666666 -0.19777778,-1.13 -5.18 8.43,0 0 0,28
109,00000011,00000101,0.9559326 -0.28393555 0.065979004 -0.03515625,0.79333335 -0.18555556 0.14444445,-1.29 -5.95 7.93,0 0 0,28
110,00000011,00000101,0.9684448 -0.24267578 0.05255127 -0.022399902,1.7311112 -0.6588889 0.47555557,-1.02 -4.87 8.81,0 0 0,28
112,00000011,00000101,0.9821167 -0.18511963 0.034851074 -0.0018310547,2.9955556 -1.1166667 1.0255556,-0.66 -3.46 8.81,0 0 0,28
113,00000011,00000101,0.9940796 -0.10437012 0.012023926 0.028381348,3.7477777 -1.2855556 1.3566667,-0.53 -2.41 9.18,0 0 0,28
114,00000011,00000101,0.99786377 0 0 -0.015625,2.5022223 -0.8577778 0.95444447,0.19 0.11 10.07,0 0 0,28
115,00000011,00000101,0.9962158 0.024536133 -0.024536133 0.0793457,2.1677778 -0.8333333 0.7411111,0.03 -1.03 9.04,0 0 0,28
116,00000011,00000101,0.9891968 0.09301758 -0.045898438 0.10345459,2.0666666 -0.8511111 0.8755556,1.28 2.52 10.1,0 0 0,28
117,00000011,00000101,0.9885254 0.09472656 -0.04937744 0.106933594,-0.41777778 0.07 -0.15,0.96 2.1 9.78,0 0 0,28
118,00000011,00000101,0.9887085 0.09265137 -0.049438477 0.107055664,0.38333333 -0.16666667 0.24555555,0.99 1.4 9.16,0 0 0,28
119,00000011,00000101,0.987854 0.09631348 -0.049682617 0.11126709,0.01 0.14777778 0.013333334,1.14 1.81 9.38,0 0 0,28
120,00000011,00000101,0.9873657 0.10064697 -0.044006348 0.11444092,0.22444445 0.18333334 0.12222222,0.82 1.4 9.36,0 0 0,28
122,00000011,00000101,0.9859619 0.109436035 -0.041931152 0.118896484,0.3122222 0.044444446 0.07666667,0.92 2 9.72,0 0 0,28
123,00000011,00000101,0.9869385 0.1048584 -0.038085938 0.11608887,-0.26444444 0.19333333 -0.19,0.79 1.85 9.6,0 0 0,28
124,00000011,00000101,0.98565674 0.11480713 -0.037902832 0.11773682,0.5477778 -0.096666664 0.1711111,1.02 2.52 9.44,14848 -4352 -255,28
125,00000011,00000101,0.98480225 0.11853027 -0.03869629 0.120910645,0.15444444 -0.06 0.10222222,0.74 2.2 9.74,0 0 0,28
126,00000011,00000101,0.986084 0.109313965 -0.03643799 0.119628906,-0.6577778 0.21111111 -0.10333333,0.8 1.95 9.54,0 0 0,28
127,00000011,00000101,0.9911499 0.07409668 -0.030212402 0.10601807,-1.7833333 0.48555556 -0.77,0.72 1.45 9.72,0 0 0,28
128,00000011,00000101,0.9953613 0.033569336 -0.022583008 0.0871582,-1.5255556 0.35777777 -0.7088889,0.27 0.42 9.6,0 0 0,28
129,00000011,00000101,0.9972534 -0.009643555 -0.016174316 0.07141113,-1.4733334 0.32222223 -0.44777778,0.08 -0.13 9.76,0 0 0,28
130,00000011,00000101,0.9972534 -0.04083252 -0.0115356445 0.0602417,-1.2088889 0.28111112 -0.45777777,0 -1 9.72,0 0 0,28
132,00000011,00000101,0.9967041 -0.06506348 -0.006591797 0.048095703,-1.0477778 0.28777778 -0.47555557,-0.1 -1.37 9.49,0 0 0,28
133,00000011,00000101,0.99401855 -0.10498047 0 -0.015625,-1.7044444 0.62666667 -0.6911111,-0.21 -1.07 10.17,0 0 0,28
134,00000011,00000101,0.9887085 -0.14837646 0.018249512 0.009155273,-1.7 0.7266667 -0.7966667,-0.36 -3.09 9.01,0 0 0,28
135,00000011,00000101,0.9842529 -0.17480469 0.025146484 -0.0038452148,-1.1411111 0.40555555 -0.52,-0.61 -3.19 9.55,0 0 0,28
136,00000011,00000101,0.977478 -0.20666504 0.036865234 -0.020507812,-1.2766666 0.57666665 -0.61777776,-0.69 -4.15 8.95,0 0 0,28
137,00000011,00000101,0.97229004 -0.22827148 0.04071045 -0.029846191,-0.52111113 0.026666667 -0.18222222,-0.81 -4.6 8.47,0 0 0,28
138,00000011,00000101,0.9677124 -0.24432373 0.04736328 -0.03967285,-0.7311111 0.4722222 -0.4311111,-0.93 -4.71 8.98,0 0 0,28
139,00000011,00000101,0.96435547 -0.2545166 0.053527832 -0.04901123,-0.5477778 0.21555555 -0.27666667,-0.77 -4.71 8.37,0 0 0,28
140,00000011,00000101,0.9610596 -0.2654419 0.05480957 -0.053466797,-0.3311111 0.05888889 -0.16333333,-0.85 -4.93 8.57,0 0 0,28
142,00000011,00000101,0.96313477 -0.2578125 0.055786133 -0.052978516,0.5411111 0.013333334 0.13555555,-0.67 -4.91 8.14,0 0 0,28
143,00000011,00000101,0.9680786 -0.24072266 0.053833008 -0.04425049,0.70666665 -0.19222222 0.44555557,-0.72 -4.56 8.2,0 7680 -253,28
144,00000011,00000101,0.9746704 -0.21514893 0.051757812 -0.033203125,1.4333333 -0.13777778 0.55777776,-1.01 -4.44 8.99,0 0 0,28
145,00000011,00000101,0.98516846 -0.16442871 0.047790527 -0.013061523,1.7911111 -0.2911111 0.85,-0.97 -3.44 9.13,0 0 0,28
146,00000011,00000101,0.9899292 -0.1350708 0.042297363 0.00036621094,1.24 -0.37666667 0.5144445,-1.15 -3.02 9.49,0 0 0,28
